obj,src,value
Fatehpur Sikri,www.tripadvisor.com,India
Nanda Devi and Valley of Flowers National Parks  ,en.wikipedia.org,India
Nanda Devi and Valley of Flowers National Parks  ,www.conservation-development.net,State of Uttaranchal
Nanda Devi and Valley of Flowers National Parks  ,unesdoc.unesco.org,Western Region
Nanda Devi and Valley of Flowers National Parks  ,www.mapsofindia.com,India
Nanda Devi and Valley of Flowers National Parks  ,www.wikiwand.com,India
Kaziranga National Park,en.wikipedia.org,State of Assam
Kaziranga National Park,kaziranga.assam.gov.in,State of Assam
Kaziranga National Park,www.mapsofindia.com,India
Kaziranga National Park,www.meritnation.com,India
Kaziranga National Park,www.indianholiday.com,India
Manas Wildlife Sanctuary,en.wikipedia.org,State of Assam
Manas Wildlife Sanctuary,www.tripadvisor.in,State of Assam
Manas Wildlife Sanctuary,www.north-east-india.com,State of Assam
Manas Wildlife Sanctuary,www.tripadvisor.ca,State of Assam
Manas Wildlife Sanctuary,www.tripadvisor.com,India
Manas Wildlife Sanctuary,www.mapsofindia.com,India
Sundarbans National Park,en.wikipedia.org,West Bengal
Sundarbans National Park,sunderbantigerviewpoint.in,West Bengal
Sundarbans National Park,www.sunderban.in,India
Sundarbans National Park,www.mapsofindia.com,India
Sundarbans National Park,www.luxurytrailsofindia.com,West Bengal
Sundarbans National Park,www.maps-india.com,India
Buddhist Monuments at Sanchi,en.wikipedia.org,India
Buddhist Monuments at Sanchi,whc.unesco.org,City of Galle
Buddhist Monuments at Sanchi,www.asi.nic.in,Madhya Pradesh
Buddhist Monuments at Sanchi,www.kamit.jp,India
Rock Shelters of Bhimbetka,en.wikipedia.org,India
Rock Shelters of Bhimbetka,www.yatra.com,India
Rock Shelters of Bhimbetka,www.asi.nic.in,Madhya Pradesh
Rock Shelters of Bhimbetka,www.britannica.com,Madhya Pradesh
Rock Shelters of Bhimbetka,www.tripoto.com,India
Rock Shelters of Bhimbetka,www.wondermondo.com,India
Rock Shelters of Bhimbetka,www.ixigo.com,India
Rock Shelters of Bhimbetka,www.tripadvisor.com,India
Mahabodhi Temple Complex at Bodh Gaya,www.bodhgayatemple.com,India
Mahabodhi Temple Complex at Bodh Gaya,en.wikipedia.org,India
Mahabodhi Temple Complex at Bodh Gaya,www.vacationindia.com,India
Mahabodhi Temple Complex at Bodh Gaya,www.asi.nic.in,India
Mahabodhi Temple Complex at Bodh Gaya,insightsindia.blogspot.in,India
Champaner-Pavagadh Archaeological Park,whc.unesco.org,City of Galle
Champaner-Pavagadh Archaeological Park,www.gujarattourism.com,India
Champaner-Pavagadh Archaeological Park,www.asi.nic.in,India
Red Fort Complex,www.mapsofworld.com,New Delhi
Red Fort Complex,en.wikipedia.org,India
Red Fort Complex,www.mapsofindia.com,India
Red Fort Complex,www.delhitourism.gov.in,Delhi
Mountain Railways of India,en.wikipedia.org,India
Mountain Railways of India,whc.unesco.org,India
Mountain Railways of India,www.nationalgeographic.com,India
Mountain Railways of India,www.vacationindia.com,India
Mountain Railways of India,www.mapability.com,India
Mountain Railways of India,www.indiamapped.in,India
Mountain Railways of India,travel.nationalgeographic.com,India
"The Jantar Mantar, Jaipur",www.mapsofindia.com,India
"The Jantar Mantar, Jaipur",www.jantarmantar.org,Delhi
"The Jantar Mantar, Jaipur",www.yatra.com,India
"The Jantar Mantar, Jaipur",www.easytoursofindia.com,India
"The Jantar Mantar, Jaipur",www.tripadvisor.com,India
Western Ghats,maps.thefullwiki.org,India
Western Ghats,www.livemint.com,India
Western Ghats,www.mapsofindia.com,India
Western Ghats,www.researchgate.net,India
Group of Monuments at Hampi,asi.nic.in,Karnataka
Group of Monuments at Hampi,en.wikipedia.org,Karnataka
Group of Monuments at Hampi,www.archive.india.gov.in,India
Group of Monuments at Hampi,www.tourmyindia.com,India
Group of Monuments at Hampi,www.tripoto.com,India
Group of Monuments at Hampi,commons.wikimedia.org,Karnataka
Group of Monuments at Hampi,www.tripadvisor.com.my,London
Hill Forts of Rajasthan,en.wikipedia.org,India
Hill Forts of Rajasthan,www.transindiatravels.com,India
Hill Forts of Rajasthan,www.austrade.gov.au,India
Hill Forts of Rajasthan,www.wikidata.org,India
Hill Forts of Rajasthan,www.mapsofindia.com,India
"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",en.wikipedia.org,India
"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",whc.unesco.org,India
"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",www.ranikivav.org,India
"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",hitfull.com,India
"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",www.britannica.com,Victoria
Great Himalayan National Park Conservation Area,en.wikipedia.org,India
Great Himalayan National Park Conservation Area,whc.unesco.org,Western Region
Great Himalayan National Park Conservation Area,sites.google.com,India
Great Himalayan National Park Conservation Area,www.worldheritagesite.org,Western Region
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",whc.unesco.org,State of Bihar
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",en.wikipedia.org,India
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",www.ndtv.com,Micronesia (Federated States of)
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",www.culturalindia.net,State of Bihar
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",pib.nic.in,India
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",www.nalandauniv.edu.in,State of Bihar
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",timesofindia.indiatimes.com,India
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",indianexpress.com,India
"Archaeological Site of Nalanda Mahavihara (Nalanda University) at Nalanda, Bihar",www.thehindu.com,China
Khangchendzonga National Park,en.wikipedia.org,India
Khangchendzonga National Park,www.mapsofindia.com,India
Khangchendzonga National Park,timesofindia.indiatimes.com,India
Khangchendzonga National Park,www.urbannewsdigest.in,India
"Humayun's Tomb, Delhi",delhitourism.gov.in,Delhi
"Humayun's Tomb, Delhi",en.wikipedia.org,India
"Humayun's Tomb, Delhi",www.ixigo.com,New Delhi
"Humayun's Tomb, Delhi",www.goibibo.com,India
"Humayun's Tomb, Delhi",indiaouting.com,India
"Humayun's Tomb, Delhi",www.trip.com,New Delhi
"Humayun's Tomb, Delhi",www.goparoo.com,New Delhi
"Humayun's Tomb, Delhi",www.tripadvisor.in,New Delhi
"Humayun's Tomb, Delhi",www.tripoto.com,New Delhi
Borobudur Temple Compounds,wikitravel.org,Province of Central Java
Borobudur Temple Compounds,www.pinterest.com,Indonesia
Borobudur Temple Compounds,www.isnare.com,Province of Central Java
Borobudur Temple Compounds,www.revolvy.com,Province of Central Java
Borobudur Temple Compounds,www.youtube.com,Indonesia
Borobudur Temple Compounds,goldenlantravel.com,Indonesia
Sangiran Early Man Site,www.tripadvisor.com,Indonesia
Sangiran Early Man Site,www.gettyimages.com,Indonesia
Sangiran Early Man Site,worldheritage.routes.travel,South central part of the island
Sangiran Early Man Site,fellindonesia.wordpress.com,Indonesia
Komodo National Park,www.komodomegatours.com,South central part of the island
Komodo National Park,www.serayahotel.com,East Nusa Tenggara Province
Prambanan Temple Compounds,whc.unesco.org,Indonesia
Prambanan Temple Compounds,www.pinterest.com,Indonesia
Prambanan Temple Compounds,googletour.com,Province of Central Java
Prambanan Temple Compounds,www.airpano.com,Indonesia
Lorentz National Park,en.wikipedia.org,Indonesia
Lorentz National Park,www.loreto.com,California
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,whc.unesco.org,Kara Region
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,www.pinterest.com,Indonesia
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,leo.informea.org,Indonesia
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,www.worldofnikki.com,Kara Region
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,www.world-heritage-site.com,Kara Region
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,forum.postcrossing.com,Indonesia
Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,defence.pk,Asia and the Pacific
Tchogha Zanbil,www.pinterest.com,Iran (Islamic Republic of)
Tchogha Zanbil,www.charterforcompassion.org,Iran (Islamic Republic of)
Tchogha Zanbil,www.alltravels.com,Iran (Islamic Republic of)
Tchogha Zanbil,pishgharavolan.com,Iran (Islamic Republic of)
Tchogha Zanbil,www.iranreview.org,Iran (Islamic Republic of)
Tchogha Zanbil,forum.postcrossing.com,Republic of Korea
Tchogha Zanbil,www.jearldmoldenhauer.com,Italy
Tchogha Zanbil,www.rareartfinder.com,Scotland
Persepolis,www.worldatlas.com,Asia and the Pacific
Persepolis,www.getgraphic.org,Iran (Islamic Republic of)
Persepolis,www.amazon.com,Iran (Islamic Republic of)
Persepolis,www.iranreview.org,Iran (Islamic Republic of)
Persepolis,guides.library.uwm.edu,Iran (Islamic Republic of)
"Meidan Emam, Esfahan",www.pinterest.com,Iran (Islamic Republic of)
"Meidan Emam, Esfahan",www.tripadvisor.com,Esfahan
"Meidan Emam, Esfahan",www.charterforcompassion.org,Iran (Islamic Republic of)
"Meidan Emam, Esfahan",www.tripadvisor.co.uk,Esfahan
"Meidan Emam, Esfahan",www.alltravels.com,Iran (Islamic Republic of)
"Meidan Emam, Esfahan",www.iranreview.org,Iran (Islamic Republic of)
Takht-e Soleyman,www.mountain-forecast.com,Iran (Islamic Republic of)
Takht-e Soleyman,www.pbase.com,City of Galle
Takht-e Soleyman,www.charterforcompassion.org,Iran (Islamic Republic of)
Takht-e Soleyman,www.parthia.com,Iran (Islamic Republic of)
Takht-e Soleyman,www.thetistravel.com,Iran (Islamic Republic of)
Takht-e Soleyman,en.wikipedia.org,Europe and North America
Pasargadae,www.thoughtco.com,Iran (Islamic Republic of)
Pasargadae,www.rareartfinder.com,Iran (Islamic Republic of)
Pasargadae,quizlet.com,Palestine
Pasargadae,www.worksheetlibrary.com,Egypt
Soltaniyeh,en.wikipedia.org,Asia and the Pacific
Soltaniyeh,whc.unesco.org,Wallonia Region
Soltaniyeh,www.pinterest.com,Iran (Islamic Republic of)
Soltaniyeh,play.google.com,Esfahan
Soltaniyeh,issuu.com,Province of Granada
Bisotun,www.academia.edu,Province of Kermanshah
Bisotun,gradworks.proquest.com,Iran (Islamic Republic of)
Bisotun,www.charterforcompassion.org,Esfahan
Bisotun,www.iranicaonline.org,Iran (Islamic Republic of)
Bisotun,www.researchgate.net,Central Region
Bisotun,www.iranvisitor.com,Esfahan
Armenian Monastic Ensembles of Iran,en.wikipedia.org,Iran (Islamic Republic of)
Armenian Monastic Ensembles of Iran,whc.unesco.org,Armenia
Armenian Monastic Ensembles of Iran,www.youtube.com,Armenia
Armenian Monastic Ensembles of Iran,www.iran-daily.com,Armenia
Armenian Monastic Ensembles of Iran,tourguide-farshad.com,Armenia
Armenian Monastic Ensembles of Iran,persiantouring.com,Armenia
Armenian Monastic Ensembles of Iran,www.pinterest.com,Armenia
Armenian Monastic Ensembles of Iran,www.charterforcompassion.org,Armenia
Bam and its Cultural Landscape,whc.unesco.org,City of Galle
Bam and its Cultural Landscape,en.wikipedia.org,Bam District
Bam and its Cultural Landscape,persiantourleader.com,Iran (Islamic Republic of)
Bam and its Cultural Landscape,www.revealingpersia.com,Iran (Islamic Republic of)
Bam and its Cultural Landscape,www.tandfonline.com,Bam District
Bam and its Cultural Landscape,www.gounesco.com,Iran (Islamic Republic of)
Bam and its Cultural Landscape,www.worldheritagesite.org,Central Region
Bam and its Cultural Landscape,en.unesco.org,Iran (Islamic Republic of)
Bam and its Cultural Landscape,irpedia.com,Kerman Province
Shushtar Historical Hydraulic System,en.wikipedia.org,Iran (Islamic Republic of)
Shushtar Historical Hydraulic System,www.tripadvisor.com,Iran (Islamic Republic of)
Shushtar Historical Hydraulic System,www.atlasobscura.com,Iran (Islamic Republic of)
Shushtar Historical Hydraulic System,www.toiran.com,Iran (Islamic Republic of)
Shushtar Historical Hydraulic System,www.persiatravelmart.com,Khuzestan
Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,whc.unesco.org,Iran (Islamic Republic of)
Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,www.tripadvisor.com,Iran (Islamic Republic of)
Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,www.persiantourismguide.com,Bam District
Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,persiatravelmart.com,Iran (Islamic Republic of)
Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil,www.pinterest.com,Iran (Islamic Republic of)
Tabriz Historic Bazaar Complex,www.irantourismcenter.com,Iran (Islamic Republic of)
Tabriz Historic Bazaar Complex,persiaport.com,Iran (Islamic Republic of)
Tabriz Historic Bazaar Complex,www.toiran.com,Iran (Islamic Republic of)
Tabriz Historic Bazaar Complex,www.touristlink.com,Iran (Islamic Republic of)
Tabriz Historic Bazaar Complex,www.revealingpersia.com,Iran (Islamic Republic of)
The Persian Garden,www.reference.com,Asia and the Pacific
The Persian Garden,www.slideshare.net,Egypt
The Persian Garden,www.academia.edu,Iran (Islamic Republic of)
Masjed-e Jāmé of Isfahan  ,whc.unesco.org,Iran (Islamic Republic of)
Masjed-e Jāmé of Isfahan  ,persiantouring.com,Iran (Islamic Republic of)
Masjed-e Jāmé of Isfahan  ,www.persiatravelmart.com,Esfahan
Masjed-e Jāmé of Isfahan  ,www.travelandleisure.com,Iran (Islamic Republic of)
Gonbad-e Qābus,ir1061.lcc-24.net,Armenia
Gonbad-e Qābus,www.iranreview.org,Iran (Islamic Republic of)
Gonbad-e Qābus,persiantravel.us.composesite.com,Iran (Islamic Republic of)
Gonbad-e Qābus,www.pinterest.com,Iran (Islamic Republic of)
Gonbad-e Qābus,forum.postcrossing.com,Piedmont Region
Golestan Palace,www.tripadvisor.com,Iran (Islamic Republic of)
Golestan Palace,www.pinterest.com,Iran (Islamic Republic of)
Golestan Palace,www.irantour.org,Iran (Islamic Republic of)
Golestan Palace,www.thetistravel.com,Province of Kermanshah
Golestan Palace,www.mapsofworld.com,Iran (Islamic Republic of)
Susa,en.wikipedia.org,Asia and the Pacific
Susa,www.mapsofworld.com,Europe and North America
Susa,www.answers.com,Jerusalem (Site proposed by Jordan)
Susa,www.locateancestors.com,Commonwealth of Pennsylvania
Susa,www.weather-forecast.com,Italy
Shahr-i Sokhta,www.researchgate.net,Iran (Islamic Republic of)
Shahr-i Sokhta,www.academia.edu,Iran (Islamic Republic of)
Shahr-i Sokhta,www.andrewlawler.com,United States of America
Shahr-i Sokhta,www.bretschneider-online.it,Iran (Islamic Republic of)
Shahr-i Sokhta,mapageweb.umontreal.ca,Iran (Islamic Republic of)
Shahr-i Sokhta,www.garph.co.uk,Pars Province
Cultural Landscape of Maymand,en.wikipedia.org,Greece
Cultural Landscape of Maymand,myunesco.net,Iran (Islamic Republic of)
Cultural Landscape of Maymand,www.worldheritagesite.org,Iran (Islamic Republic of)
Cultural Landscape of Maymand,www.persiantourismguide.com,Kerman Province
Cultural Landscape of Maymand,www.maymand.ir,Fars
Cultural Landscape of Maymand,www.tasnimnews.com,Iran (Islamic Republic of)
Cultural Landscape of Maymand,theplacesihavebeen.com,Iran (Islamic Republic of)
Lut Desert,www.destinationiran.com,Iran (Islamic Republic of)
Lut Desert,www.sfiran.com,Kerman Province
Lut Desert,www.worldatlas.com,Iran (Islamic Republic of)
Lut Desert,earthobservatory.nasa.gov,Iran (Islamic Republic of)
Lut Desert,phys.org,Iran (Islamic Republic of)
Lut Desert,www.mapsofindia.com,India
Lut Desert,ifpnews.com,Kerman Province
The Persian Qanat,www.thoughtco.com,Iran (Islamic Republic of)
The Persian Qanat,www.heritageinstitute.com,Iran (Islamic Republic of)
The Persian Qanat,link.springer.com,Iran (Islamic Republic of)
The Persian Qanat,www.mexconnect.com,Western Region
The Persian Qanat,www.aguanomics.com,Tunisia
The Persian Qanat,www.lizcollinshistoryclasses.com,Spain
Hatra,en.wikipedia.org,Turkey
Hatra,www.atlastours.net,Iraq
Hatra,www.mapsofworld.com,Iraq
Hatra,www.onefivenine.com,Uttar Pradesh
Hatra,wikitravel.org,Iraq
Ashur (Qal'at Sherqat),whc.unesco.org,City of Galle
